id,task_id,node_id,original_reported_date,node_age,node_type,task_type,outcome
8306,TASK2227,NODE57,2020-03-08 00:00:00,12,TYPE1,TASK5,SUCCESS
8307,TASK2036,NODE139,2020-03-08 00:00:00,17,TYPE4,TASK5,SUCCESS
8308,TASK1861,NODE154,2020-02-16 00:00:00,19,TYPE5,TASK7,SUCCESS
8309,TASK9859,NODE40,2020-03-07 00:00:00,6,TYPE2,TASK5,SUCCESS
8310,TASK9219,NODE147,2020-02-24 00:00:00,18,TYPE1,TASK9,SUCCESS
8311,TASK906,NODE452,2020-03-04 00:00:00,5,TYPE1,TASK8,SUCCESS
8312,TASK8764,NODE91,2020-03-01 00:00:00,2,TYPE4,TASK5,SUCCESS
8313,TASK8612,NODE190,2020-03-06 00:00:00,20,TYPE4,TASK8,SUCCESS
8314,TASK8518,NODE51,2020-02-20 00:00:00,0,TYPE5,TASK5,SUCCESS
8315,TASK8450,NODE147,2020-02-18 00:00:00,9,TYPE1,TASK5,SUCCESS
8316,TASK8407,NODE283,2020-02-12 00:00:00,8,TYPE3,TASK3,SUCCESS
8317,TASK8172,NODE199,2020-02-22 00:00:00,13,TYPE1,TASK6,SUCCESS
8318,TASK8096,NODE7,2020-02-18 00:00:00,19,TYPE3,TASK9,SUCCESS
8319,TASK8027,NODE220,2020-03-05 00:00:00,19,TYPE3,TASK7,SUCCESS
8320,TASK703,NODE204,2020-03-02 00:00:00,3,TYPE3,TASK5,SUCCESS
8321,TASK6372,NODE141,2020-03-03 00:00:00,4,TYPE2,TASK2,SUCCESS
8322,TASK5625,NODE58,2020-03-04 00:00:00,11,TYPE3,TASK4,SUCCESS
8323,TASK553,NODE277,2020-03-01 00:00:00,0,TYPE2,TASK8,SUCCESS
8324,TASK53,NODE297,2020-03-03 00:00:00,12,TYPE4,TASK9,SUCCESS
8325,TASK4590,NODE430,2020-03-07 00:00:00,6,TYPE2,TASK5,SUCCESS
8326,TASK4359,NODE104,2020-03-02 00:00:00,7,TYPE2,TASK3,SUCCESS
8327,TASK4030,NODE409,2020-03-02 00:00:00,10,TYPE5,TASK4,SUCCESS
8328,TASK3148,NODE290,2020-02-23 00:00:00,1,TYPE3,TASK6,SUCCESS
8329,TASK3121,NODE174,2020-02-09 00:00:00,17,TYPE4,TASK3,SUCCESS
8330,TASK306,NODE318,2020-02-25 00:00:00,4,TYPE4,TASK2,SUCCESS
8331,TASK2885,NODE65,2020-02-23 00:00:00,3,TYPE2,TASK2,SUCCESS
8332,TASK2374,NODE58,2020-03-03 00:00:00,6,TYPE5,TASK2,SUCCESS
8333,TASK1855,NODE131,2020-03-01 00:00:00,7,TYPE3,TASK1,SUCCESS
8334,TASK1794,NODE304,2020-03-04 00:00:00,7,TYPE2,TASK2,SUCCESS
8335,TASK1699,NODE31,2020-02-07 00:00:00,18,TYPE2,TASK7,SUCCESS
8336,TASK1113,NODE432,2020-02-14 00:00:00,13,TYPE4,TASK4,SUCCESS
8337,TASK9788,NODE265,2020-02-23 00:00:00,0,TYPE4,TASK2,SUCCESS
8338,TASK9669,NODE270,2020-03-01 00:00:00,18,TYPE2,TASK1,SUCCESS
8339,TASK8687,NODE59,2020-02-17 00:00:00,13,TYPE2,TASK8,SUCCESS
8340,TASK8549,NODE306,2020-02-19 00:00:00,19,TYPE3,TASK8,SUCCESS
8341,TASK8377,NODE56,2020-03-05 00:00:00,0,TYPE1,TASK9,SUCCESS
8342,TASK7826,NODE234,2020-03-06 00:00:00,6,TYPE5,TASK3,SUCCESS
8343,TASK7634,NODE292,2020-02-25 00:00:00,20,TYPE1,TASK3,SUCCESS
8344,TASK6844,NODE207,2020-03-05 00:00:00,5,TYPE1,TASK3,SUCCESS
8345,TASK6820,NODE73,2020-02-21 00:00:00,12,TYPE3,TASK2,SUCCESS
8346,TASK6584,NODE93,2020-03-01 00:00:00,4,TYPE2,TASK3,SUCCESS
8347,TASK6326,NODE128,2020-02-06 00:00:00,18,TYPE4,TASK7,SUCCESS
8348,TASK5905,NODE318,2020-03-02 00:00:00,15,TYPE5,TASK7,SUCCESS
8349,TASK5073,NODE486,2020-02-03 00:00:00,16,TYPE2,TASK9,SUCCESS
8350,TASK4527,NODE471,2020-02-23 00:00:00,8,TYPE2,TASK2,SUCCESS
8351,TASK3679,NODE171,2020-02-17 00:00:00,6,TYPE1,TASK9,SUCCESS
8352,TASK3572,NODE379,2020-02-15 00:00:00,19,TYPE5,TASK9,SUCCESS
8353,TASK3269,NODE175,2020-02-21 00:00:00,2,TYPE1,TASK2,SUCCESS
8354,TASK1895,NODE422,2020-03-05 00:00:00,7,TYPE5,TASK5,SUCCESS
8355,TASK1672,NODE396,2020-03-06 00:00:00,18,TYPE4,TASK4,SUCCESS
8356,TASK1540,NODE474,2020-02-25 00:00:00,9,TYPE4,TASK7,SUCCESS
8357,TASK9728,NODE54,2020-02-18 00:00:00,7,TYPE4,TASK1,SUCCESS
8358,TASK914,NODE89,2020-02-21 00:00:00,9,TYPE1,TASK6,SUCCESS
8359,TASK8888,NODE288,2020-02-11 00:00:00,8,TYPE2,TASK1,SUCCESS
8360,TASK8872,NODE72,2020-02-24 00:00:00,0,TYPE2,TASK7,SUCCESS
8361,TASK870,NODE91,2020-02-25 00:00:00,17,TYPE4,TASK9,SUCCESS
8362,TASK7916,NODE491,2020-02-25 00:00:00,14,TYPE5,TASK9,SUCCESS
8363,TASK7797,NODE266,2020-02-23 00:00:00,14,TYPE4,TASK5,SUCCESS
8364,TASK7581,NODE201,2020-02-19 00:00:00,18,TYPE4,TASK9,SUCCESS
8365,TASK7522,NODE321,2020-02-24 00:00:00,10,TYPE4,TASK6,SUCCESS
8366,TASK7181,NODE306,2020-03-04 00:00:00,3,TYPE5,TASK5,SUCCESS
8367,TASK6749,NODE21,2020-03-05 00:00:00,8,TYPE3,TASK2,SUCCESS
8368,TASK6567,NODE464,2020-02-25 00:00:00,3,TYPE5,TASK7,SUCCESS
8369,TASK4750,NODE101,2020-02-20 00:00:00,9,TYPE1,TASK2,SUCCESS
8370,TASK4713,NODE172,2020-02-25 00:00:00,2,TYPE5,TASK4,SUCCESS
8371,TASK4619,NODE424,2020-03-01 00:00:00,12,TYPE5,TASK4,SUCCESS
8372,TASK4491,NODE54,2020-02-25 00:00:00,15,TYPE5,TASK7,SUCCESS
8373,TASK4351,NODE166,2020-02-22 00:00:00,3,TYPE5,TASK6,SUCCESS
8374,TASK3721,NODE126,2020-02-20 00:00:00,1,TYPE2,TASK2,SUCCESS
8375,TASK3533,NODE1,2020-02-04 00:00:00,5,TYPE3,TASK4,SUCCESS
8376,TASK3420,NODE431,2020-02-19 00:00:00,9,TYPE1,TASK4,SUCCESS
8377,TASK3175,NODE308,2020-03-01 00:00:00,3,TYPE5,TASK1,SUCCESS
8378,TASK2662,NODE49,2020-02-24 00:00:00,0,TYPE1,TASK3,SUCCESS
8379,TASK2423,NODE271,2020-03-02 00:00:00,17,TYPE3,TASK9,SUCCESS
8380,TASK2014,NODE44,2020-02-06 00:00:00,10,TYPE1,TASK7,SUCCESS
8381,TASK1913,NODE429,2020-03-01 00:00:00,17,TYPE2,TASK6,SUCCESS
8382,TASK1384,NODE402,2020-02-10 00:00:00,19,TYPE2,TASK1,SUCCESS
8383,TASK1269,NODE297,2020-03-01 00:00:00,16,TYPE2,TASK4,SUCCESS
8384,TASK9968,NODE305,2020-02-22 00:00:00,12,TYPE5,TASK3,SUCCESS
8385,TASK9459,NODE145,2020-03-04 00:00:00,2,TYPE1,TASK5,SUCCESS
8386,TASK9086,NODE13,2020-03-02 00:00:00,3,TYPE2,TASK9,SUCCESS
8387,TASK9004,NODE197,2020-02-20 00:00:00,5,TYPE5,TASK2,SUCCESS
8388,TASK8993,NODE74,2020-03-01 00:00:00,14,TYPE2,TASK5,SUCCESS
8389,TASK8923,NODE428,2020-02-08 00:00:00,7,TYPE1,TASK6,SUCCESS
8390,TASK8217,NODE242,2020-02-19 00:00:00,11,TYPE1,TASK4,SUCCESS
8391,TASK8067,NODE80,2020-03-02 00:00:00,8,TYPE1,TASK2,SUCCESS
8392,TASK745,NODE206,2020-02-10 00:00:00,1,TYPE1,TASK5,SUCCESS
8393,TASK7433,NODE13,2020-02-24 00:00:00,13,TYPE5,TASK1,SUCCESS
8394,TASK6860,NODE486,2020-02-14 00:00:00,19,TYPE5,TASK1,SUCCESS
8395,TASK6636,NODE29,2020-02-16 00:00:00,2,TYPE4,TASK6,SUCCESS
8396,TASK6028,NODE296,2020-03-03 00:00:00,12,TYPE5,TASK3,SUCCESS
8397,TASK5667,NODE430,2020-03-01 00:00:00,1,TYPE5,TASK4,SUCCESS
8398,TASK5538,NODE179,2020-02-25 00:00:00,7,TYPE2,TASK1,SUCCESS
8399,TASK5018,NODE455,2020-02-24 00:00:00,15,TYPE4,TASK2,SUCCESS
8400,TASK5004,NODE436,2020-02-24 00:00:00,15,TYPE3,TASK4,SUCCESS
8401,TASK4777,NODE388,2020-02-25 00:00:00,7,TYPE4,TASK7,SUCCESS
8402,TASK4732,NODE26,2020-02-09 00:00:00,6,TYPE2,TASK6,SUCCESS
8403,TASK4102,NODE303,2020-03-02 00:00:00,3,TYPE5,TASK1,SUCCESS
8404,TASK3612,NODE9,2020-02-22 00:00:00,16,TYPE1,TASK6,SUCCESS
8405,TASK3553,NODE232,2020-02-18 00:00:00,17,TYPE3,TASK6,SUCCESS
8406,TASK3196,NODE451,2020-03-02 00:00:00,5,TYPE5,TASK1,SUCCESS
8407,TASK3162,NODE64,2020-03-02 00:00:00,7,TYPE1,TASK8,SUCCESS
8408,TASK2980,NODE291,2020-02-24 00:00:00,6,TYPE2,TASK6,SUCCESS
8409,TASK2642,NODE240,2020-02-20 00:00:00,15,TYPE2,TASK6,SUCCESS
8410,TASK2385,NODE90,2020-02-14 00:00:00,11,TYPE5,TASK6,SUCCESS
8411,TASK2347,NODE386,2020-02-24 00:00:00,6,TYPE2,TASK7,SUCCESS
8412,TASK1604,NODE295,2020-02-24 00:00:00,10,TYPE4,TASK8,SUCCESS
8413,TASK1600,NODE203,2020-03-02 00:00:00,1,TYPE5,TASK6,SUCCESS
8414,TASK1595,NODE4,2020-03-02 00:00:00,11,TYPE3,TASK2,SUCCESS
8415,TASK1497,NODE418,2020-02-16 00:00:00,8,TYPE5,TASK3,SUCCESS
8416,TASK1065,NODE304,2020-02-20 00:00:00,6,TYPE2,TASK5,SUCCESS
8417,TASK9753,NODE54,2020-03-02 00:00:00,5,TYPE5,TASK4,SUCCESS
8418,TASK856,NODE232,2020-03-02 00:00:00,3,TYPE4,TASK6,SUCCESS
8419,TASK8501,NODE101,2020-02-20 00:00:00,13,TYPE5,TASK1,SUCCESS
8420,TASK8116,NODE396,2020-02-11 00:00:00,15,TYPE3,TASK1,SUCCESS
8421,TASK7858,NODE59,2020-03-01 00:00:00,3,TYPE1,TASK7,SUCCESS
8422,TASK6927,NODE204,2020-02-16 00:00:00,6,TYPE4,TASK9,SUCCESS
8423,TASK6873,NODE269,2020-02-23 00:00:00,15,TYPE4,TASK7,SUCCESS
8424,TASK6517,NODE280,2020-03-01 00:00:00,2,TYPE2,TASK9,SUCCESS
8425,TASK6506,NODE170,2020-02-23 00:00:00,16,TYPE2,TASK8,SUCCESS
8426,TASK6000,NODE394,2020-02-23 00:00:00,2,TYPE2,TASK3,SUCCESS
8427,TASK5758,NODE324,2020-02-23 00:00:00,13,TYPE1,TASK4,SUCCESS
8428,TASK5534,NODE18,2020-02-25 00:00:00,4,TYPE4,TASK8,SUCCESS
8429,TASK5030,NODE428,2020-02-23 00:00:00,15,TYPE3,TASK6,SUCCESS
8430,TASK484,NODE276,2020-02-25 00:00:00,15,TYPE5,TASK9,SUCCESS
8431,TASK3242,NODE453,2020-03-03 00:00:00,2,TYPE5,TASK2,SUCCESS
8432,TASK3077,NODE119,2020-02-25 00:00:00,8,TYPE4,TASK6,SUCCESS
8433,TASK1636,NODE180,2020-02-21 00:00:00,0,TYPE3,TASK2,SUCCESS
8434,TASK9331,NODE271,2020-02-05 00:00:00,12,TYPE5,TASK5,SUCCESS
8435,TASK8722,NODE152,2020-02-16 00:00:00,14,TYPE5,TASK5,SUCCESS
8436,TASK8095,NODE100,2020-03-02 00:00:00,3,TYPE5,TASK7,SUCCESS
8437,TASK8037,NODE27,2020-02-23 00:00:00,16,TYPE5,TASK6,SUCCESS
8438,TASK7944,NODE180,2020-02-20 00:00:00,2,TYPE4,TASK1,SUCCESS
8439,TASK7872,NODE2,2020-02-13 00:00:00,13,TYPE4,TASK1,SUCCESS
8440,TASK7866,NODE474,2020-02-22 00:00:00,17,TYPE2,TASK3,SUCCESS
8441,TASK7390,NODE467,2020-02-22 00:00:00,2,TYPE1,TASK3,SUCCESS
8442,TASK7128,NODE159,2020-02-22 00:00:00,11,TYPE5,TASK1,SUCCESS
8443,TASK6423,NODE226,2020-02-25 00:00:00,3,TYPE2,TASK1,SUCCESS
8444,TASK6357,NODE443,2020-02-24 00:00:00,8,TYPE4,TASK7,SUCCESS
8445,TASK6211,NODE86,2020-02-23 00:00:00,18,TYPE4,TASK1,SUCCESS
8446,TASK5823,NODE129,2020-02-20 00:00:00,5,TYPE1,TASK6,SUCCESS
8447,TASK5419,NODE13,2020-03-01 00:00:00,14,TYPE5,TASK1,SUCCESS
8448,TASK521,NODE44,2020-02-24 00:00:00,11,TYPE5,TASK6,SUCCESS
8449,TASK5065,NODE192,2020-02-17 00:00:00,0,TYPE3,TASK4,SUCCESS
8450,TASK4962,NODE340,2020-02-22 00:00:00,5,TYPE2,TASK1,SUCCESS
8451,TASK474,NODE233,2020-02-25 00:00:00,0,TYPE2,TASK1,SUCCESS
8452,TASK4112,NODE190,2020-02-17 00:00:00,15,TYPE2,TASK9,SUCCESS
8453,TASK3799,NODE497,2020-02-18 00:00:00,5,TYPE3,TASK9,SUCCESS
8454,TASK3634,NODE156,2020-03-02 00:00:00,19,TYPE4,TASK1,SUCCESS
8455,TASK3494,NODE264,2020-02-23 00:00:00,0,TYPE4,TASK2,SUCCESS
8456,TASK3348,NODE195,2020-02-11 00:00:00,0,TYPE4,TASK9,SUCCESS
8457,TASK3283,NODE257,2020-02-22 00:00:00,1,TYPE5,TASK1,SUCCESS
8458,TASK3132,NODE117,2020-02-21 00:00:00,1,TYPE4,TASK5,SUCCESS
8459,TASK2653,NODE472,2020-02-12 00:00:00,17,TYPE5,TASK5,SUCCESS
8460,TASK2421,NODE221,2020-02-17 00:00:00,12,TYPE5,TASK1,SUCCESS
8461,TASK232,NODE88,2020-02-06 00:00:00,5,TYPE1,TASK8,SUCCESS
8462,TASK2159,NODE426,2020-02-24 00:00:00,16,TYPE2,TASK7,SUCCESS
8463,TASK1544,NODE493,2020-02-23 00:00:00,5,TYPE3,TASK2,SUCCESS
8464,TASK1241,NODE12,2020-03-02 00:00:00,14,TYPE2,TASK2,SUCCESS
8465,TASK9651,NODE484,2020-02-25 00:00:00,15,TYPE1,TASK8,SUCCESS
8466,TASK9568,NODE371,2020-02-23 00:00:00,7,TYPE4,TASK3,SUCCESS
8467,TASK9098,NODE195,2020-02-24 00:00:00,15,TYPE2,TASK7,SUCCESS
8468,TASK8896,NODE124,2020-02-24 00:00:00,17,TYPE2,TASK3,SUCCESS
8469,TASK8599,NODE22,2020-02-23 00:00:00,15,TYPE2,TASK5,SUCCESS
8470,TASK8487,NODE419,2020-02-14 00:00:00,7,TYPE5,TASK6,SUCCESS
8471,TASK8283,NODE176,2020-02-21 00:00:00,1,TYPE5,TASK5,SUCCESS
8472,TASK8234,NODE159,2020-02-16 00:00:00,12,TYPE4,TASK3,SUCCESS
8473,TASK8028,NODE312,2020-02-14 00:00:00,9,TYPE3,TASK4,SUCCESS
8474,TASK7993,NODE474,2020-03-01 00:00:00,6,TYPE1,TASK3,SUCCESS
8475,TASK7427,NODE398,2020-02-22 00:00:00,8,TYPE3,TASK3,SUCCESS
8476,TASK7359,NODE9,2020-02-24 00:00:00,5,TYPE3,TASK5,SUCCESS
8477,TASK7336,NODE142,2020-02-21 00:00:00,5,TYPE4,TASK8,SUCCESS
8478,TASK6436,NODE129,2020-02-18 00:00:00,19,TYPE2,TASK2,SUCCESS
8479,TASK5735,NODE272,2020-02-20 00:00:00,16,TYPE3,TASK7,SUCCESS
8480,TASK5263,NODE149,2020-02-23 00:00:00,7,TYPE4,TASK3,SUCCESS
8481,TASK5137,NODE296,2020-02-06 00:00:00,17,TYPE3,TASK1,SUCCESS
8482,TASK4477,NODE210,2020-02-25 00:00:00,2,TYPE1,TASK2,SUCCESS
8483,TASK426,NODE471,2020-02-24 00:00:00,3,TYPE4,TASK6,SUCCESS
8484,TASK3965,NODE165,2020-02-08 00:00:00,7,TYPE3,TASK3,SUCCESS
8485,TASK3707,NODE243,2020-02-25 00:00:00,3,TYPE3,TASK6,SUCCESS
8486,TASK3619,NODE149,2020-02-16 00:00:00,7,TYPE5,TASK7,SUCCESS
8487,TASK3479,NODE85,2020-02-20 00:00:00,0,TYPE2,TASK3,SUCCESS
8488,TASK3075,NODE248,2020-03-01 00:00:00,12,TYPE3,TASK7,SUCCESS
8489,TASK2931,NODE493,2020-02-21 00:00:00,14,TYPE2,TASK6,SUCCESS
8490,TASK2628,NODE171,2020-02-10 00:00:00,15,TYPE4,TASK3,SUCCESS
8491,TASK2613,NODE221,2020-02-16 00:00:00,7,TYPE4,TASK6,SUCCESS
8492,TASK2330,NODE146,2020-02-19 00:00:00,6,TYPE1,TASK6,SUCCESS
8493,TASK1924,NODE208,2020-02-17 00:00:00,5,TYPE4,TASK5,SUCCESS
8494,TASK171,NODE153,2020-03-01 00:00:00,14,TYPE1,TASK1,SUCCESS
8495,TASK1427,NODE443,2020-02-14 00:00:00,18,TYPE3,TASK5,SUCCESS
8496,TASK1160,NODE109,2020-02-19 00:00:00,4,TYPE1,TASK4,SUCCESS
8497,TASK1024,NODE440,2020-02-15 00:00:00,19,TYPE2,TASK8,SUCCESS
8498,TASK9458,NODE213,2020-02-23 00:00:00,3,TYPE4,TASK7,SUCCESS
8499,TASK9304,NODE421,2020-02-22 00:00:00,2,TYPE4,TASK8,SUCCESS
8500,TASK9134,NODE166,2020-02-15 00:00:00,11,TYPE5,TASK1,SUCCESS
8501,TASK9006,NODE51,2020-02-04 00:00:00,12,TYPE4,TASK6,SUCCESS
8502,TASK759,NODE179,2020-02-21 00:00:00,8,TYPE4,TASK6,SUCCESS
8503,TASK6758,NODE62,2020-02-17 00:00:00,0,TYPE2,TASK8,SUCCESS
8504,TASK6400,NODE240,2020-02-18 00:00:00,3,TYPE1,TASK1,SUCCESS
8505,TASK6334,NODE443,2020-02-15 00:00:00,9,TYPE1,TASK4,SUCCESS
8506,TASK5637,NODE229,2020-02-18 00:00:00,2,TYPE2,TASK8,SUCCESS
8507,TASK4855,NODE370,2020-02-22 00:00:00,4,TYPE4,TASK6,SUCCESS
8508,TASK4816,NODE180,2020-02-02 00:00:00,11,TYPE2,TASK2,SUCCESS
8509,TASK4170,NODE461,2020-02-13 00:00:00,20,TYPE4,TASK9,SUCCESS
8510,TASK4123,NODE444,2020-02-04 00:00:00,4,TYPE3,TASK2,SUCCESS
8511,TASK4087,NODE98,2020-02-24 00:00:00,4,TYPE2,TASK7,SUCCESS
8512,TASK3795,NODE74,2020-02-20 00:00:00,10,TYPE2,TASK5,SUCCESS
8513,TASK3383,NODE480,2020-02-22 00:00:00,4,TYPE4,TASK8,SUCCESS
8514,TASK1865,NODE76,2020-02-24 00:00:00,11,TYPE2,TASK9,SUCCESS
8515,TASK9925,NODE275,2020-02-06 00:00:00,2,TYPE2,TASK3,SUCCESS
8516,TASK9767,NODE460,2020-02-21 00:00:00,1,TYPE2,TASK8,SUCCESS
8517,TASK9706,NODE187,2020-02-20 00:00:00,9,TYPE2,TASK1,SUCCESS
8518,TASK9639,NODE93,2020-02-15 00:00:00,20,TYPE1,TASK4,SUCCESS
8519,TASK9327,NODE303,2020-02-11 00:00:00,15,TYPE4,TASK1,SUCCESS
8520,TASK8683,NODE163,2020-02-20 00:00:00,9,TYPE2,TASK7,SUCCESS
8521,TASK8522,NODE242,2020-02-18 00:00:00,13,TYPE4,TASK7,SUCCESS
8522,TASK8474,NODE61,2020-02-14 00:00:00,0,TYPE3,TASK6,SUCCESS
8523,TASK835,NODE36,2020-02-25 00:00:00,12,TYPE5,TASK6,SUCCESS
8524,TASK7843,NODE479,2020-02-23 00:00:00,1,TYPE3,TASK1,SUCCESS
8525,TASK7749,NODE253,2020-02-18 00:00:00,18,TYPE3,TASK1,SUCCESS
8526,TASK7010,NODE263,2020-02-22 00:00:00,14,TYPE2,TASK1,SUCCESS
8527,TASK6805,NODE112,2020-02-19 00:00:00,4,TYPE1,TASK4,SUCCESS
8528,TASK6759,NODE167,2020-02-13 00:00:00,17,TYPE4,TASK6,SUCCESS
8529,TASK6722,NODE179,2020-02-09 00:00:00,4,TYPE4,TASK5,SUCCESS
8530,TASK6429,NODE226,2020-02-22 00:00:00,0,TYPE5,TASK8,SUCCESS
8531,TASK6208,NODE81,2020-02-18 00:00:00,3,TYPE4,TASK7,SUCCESS
8532,TASK5780,NODE404,2020-02-20 00:00:00,4,TYPE5,TASK9,SUCCESS
8533,TASK5696,NODE419,2020-02-05 00:00:00,17,TYPE2,TASK5,SUCCESS
8534,TASK4933,NODE216,2020-02-15 00:00:00,16,TYPE5,TASK7,SUCCESS
8535,TASK3542,NODE104,2020-02-25 00:00:00,4,TYPE3,TASK5,SUCCESS
8536,TASK3353,NODE480,2020-02-13 00:00:00,7,TYPE3,TASK5,SUCCESS
8537,TASK332,NODE77,2020-02-16 00:00:00,4,TYPE5,TASK7,SUCCESS
8538,TASK3204,NODE203,2020-01-25 00:00:00,16,TYPE2,TASK4,SUCCESS
8539,TASK2996,NODE434,2020-02-22 00:00:00,19,TYPE2,TASK2,SUCCESS
8540,TASK276,NODE40,2020-02-10 00:00:00,20,TYPE2,TASK2,SUCCESS
8541,TASK2410,NODE20,2020-02-07 00:00:00,15,TYPE5,TASK6,SUCCESS
8542,TASK1746,NODE260,2020-02-19 00:00:00,7,TYPE1,TASK8,SUCCESS
8543,TASK1351,NODE430,2020-02-22 00:00:00,6,TYPE5,TASK6,SUCCESS
8544,TASK9816,NODE131,2020-02-23 00:00:00,18,TYPE5,TASK9,SUCCESS
8545,TASK9065,NODE63,2020-02-11 00:00:00,1,TYPE4,TASK7,SUCCESS
8546,TASK887,NODE313,2020-02-11 00:00:00,15,TYPE3,TASK7,SUCCESS
8547,TASK8704,NODE38,2020-02-19 00:00:00,5,TYPE1,TASK2,SUCCESS
8548,TASK8136,NODE169,2020-02-23 00:00:00,3,TYPE5,TASK2,SUCCESS
8549,TASK7868,NODE123,2020-02-11 00:00:00,15,TYPE2,TASK2,SUCCESS
8550,TASK7722,NODE340,2020-02-14 00:00:00,12,TYPE1,TASK4,SUCCESS
8551,TASK7193,NODE455,2020-02-25 00:00:00,4,TYPE2,TASK3,SUCCESS
8552,TASK7176,NODE253,2020-02-14 00:00:00,13,TYPE1,TASK7,SUCCESS
8553,TASK7143,NODE337,2020-02-20 00:00:00,8,TYPE2,TASK1,SUCCESS
8554,TASK6833,NODE338,2020-02-22 00:00:00,0,TYPE1,TASK9,SUCCESS
8555,TASK6616,NODE339,2020-02-20 00:00:00,5,TYPE5,TASK5,SUCCESS
8556,TASK5985,NODE100,2020-01-20 00:00:00,15,TYPE4,TASK5,SUCCESS
8557,TASK5310,NODE250,2020-02-22 00:00:00,18,TYPE4,TASK4,SUCCESS
8558,TASK5034,NODE104,2020-02-24 00:00:00,1,TYPE2,TASK5,SUCCESS
8559,TASK502,NODE54,2020-02-18 00:00:00,13,TYPE5,TASK7,SUCCESS
8560,TASK4653,NODE55,2020-02-25 00:00:00,5,TYPE2,TASK2,SUCCESS
8561,TASK4136,NODE196,2020-02-23 00:00:00,19,TYPE3,TASK7,SUCCESS
8562,TASK358,NODE36,2020-02-23 00:00:00,9,TYPE3,TASK5,SUCCESS
8563,TASK251,NODE267,2020-02-20 00:00:00,5,TYPE5,TASK1,SUCCESS
8564,TASK205,NODE418,2020-02-19 00:00:00,13,TYPE3,TASK9,SUCCESS
8565,TASK1899,NODE237,2020-02-03 00:00:00,7,TYPE3,TASK6,SUCCESS
8566,TASK1464,NODE450,2020-02-20 00:00:00,12,TYPE5,TASK3,SUCCESS
8567,TASK9354,NODE116,2020-02-24 00:00:00,8,TYPE4,TASK5,SUCCESS
8568,TASK9144,NODE190,2020-02-25 00:00:00,0,TYPE4,TASK9,SUCCESS
8569,TASK9130,NODE341,2020-02-09 00:00:00,11,TYPE4,TASK5,SUCCESS
8570,TASK8741,NODE388,2020-02-06 00:00:00,20,TYPE4,TASK4,SUCCESS
8571,TASK8031,NODE361,2020-02-18 00:00:00,0,TYPE1,TASK7,SUCCESS
8572,TASK7798,NODE390,2020-02-22 00:00:00,11,TYPE2,TASK9,SUCCESS
8573,TASK7609,NODE427,2020-02-16 00:00:00,16,TYPE2,TASK5,SUCCESS
8574,TASK7468,NODE100,2020-02-21 00:00:00,12,TYPE3,TASK6,SUCCESS
8575,TASK59,NODE105,2020-02-14 00:00:00,4,TYPE3,TASK7,SUCCESS
8576,TASK5757,NODE51,2020-02-11 00:00:00,17,TYPE4,TASK6,SUCCESS
8577,TASK5570,NODE494,2020-02-17 00:00:00,7,TYPE3,TASK4,SUCCESS
8578,TASK4589,NODE164,2020-02-21 00:00:00,2,TYPE5,TASK6,SUCCESS
8579,TASK4329,NODE140,2020-02-21 00:00:00,8,TYPE3,TASK5,SUCCESS
8580,TASK4168,NODE432,2020-02-07 00:00:00,10,TYPE3,TASK7,SUCCESS
8581,TASK3508,NODE43,2020-02-25 00:00:00,11,TYPE2,TASK1,SUCCESS
8582,TASK3394,NODE232,2020-02-20 00:00:00,3,TYPE2,TASK2,SUCCESS
8583,TASK3354,NODE480,2020-02-17 00:00:00,19,TYPE3,TASK7,SUCCESS
8584,TASK3210,NODE179,2020-02-10 00:00:00,13,TYPE4,TASK2,SUCCESS
8585,TASK2601,NODE145,2020-02-18 00:00:00,9,TYPE1,TASK4,SUCCESS
8586,TASK2154,NODE56,2020-02-18 00:00:00,10,TYPE3,TASK7,SUCCESS
8587,TASK1847,NODE108,2020-02-24 00:00:00,20,TYPE1,TASK3,SUCCESS
8588,TASK1845,NODE429,2020-02-24 00:00:00,9,TYPE1,TASK8,SUCCESS
8589,TASK1009,NODE153,2020-02-20 00:00:00,0,TYPE4,TASK2,SUCCESS
8590,TASK9937,NODE234,2020-02-22 00:00:00,19,TYPE2,TASK8,SUCCESS
8591,TASK9761,NODE145,2020-02-24 00:00:00,18,TYPE1,TASK9,SUCCESS
8592,TASK9746,NODE221,2020-02-15 00:00:00,12,TYPE1,TASK8,SUCCESS
8593,TASK9643,NODE464,2020-02-12 00:00:00,19,TYPE4,TASK5,SUCCESS
8594,TASK9302,NODE47,2020-02-24 00:00:00,12,TYPE1,TASK5,SUCCESS
8595,TASK9168,NODE257,2020-02-10 00:00:00,12,TYPE5,TASK2,SUCCESS
8596,TASK8957,NODE287,2020-02-23 00:00:00,7,TYPE3,TASK9,SUCCESS
8597,TASK8895,NODE298,2020-02-23 00:00:00,14,TYPE4,TASK5,SUCCESS
8598,TASK8850,NODE415,2020-02-25 00:00:00,8,TYPE1,TASK8,SUCCESS
8599,TASK8432,NODE75,2020-01-17 00:00:00,15,TYPE2,TASK5,SUCCESS
8600,TASK8290,NODE270,2020-02-10 00:00:00,18,TYPE1,TASK9,SUCCESS
8601,TASK7836,NODE328,2020-02-15 00:00:00,6,TYPE2,TASK3,SUCCESS
8602,TASK7710,NODE92,2020-02-25 00:00:00,13,TYPE2,TASK5,SUCCESS
